Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1350222988565371,2013-08-01,1375394403,Charged,c1lgt,2000+200points,com.uangel.sazoodotcom,inapp,sazoo_2000,KRW,"2,000.00",0.00,"2,000.00",대전,대전,305-301,KR
1343584225625507,2013-08-01,1375394589,Charged,c1lgt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",대전,대전,305-301,KR
1305176701006231,2013-08-01,1375394596,Charged,c1lgt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",대전,대전,305-301,KR
1392580167877652,2013-08-01,1375395022,Charged,p4notelteskt,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,USD,4.45,0.00,4.45,Seoul,서울특별시,110-041,KR
1367237537656594,2013-08-01,1375395910,Charged,SHV-E160L,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",인천,인천,405-300,KR
1346386974899887,2013-08-01,1375397949,Charged,d1lkt,메트로놈,com.louts.touchband2,inapp,touchband_metronome,KRW,"1,000.00",0.00,"1,000.00",부천시,경기,422-231,KR
1357306962640543,2013-08-01,1375398340,Charged,d1lkt,일렉 기타 2종 사운드 팩,com.louts.touchband2,inapp,touchband_elecguitarsoundpack,KRW,"1,000.00",0.00,"1,000.00",부천시,경기,422-231,KR
1312391698454761,2013-08-01,1375398614,Charged,d1lkt,사운드 믹싱,com.louts.touchband2,inapp,touchband_soundmixing,KRW,"5,000.00",0.00,"5,000.00",부천시,경기,422-231,KR
1376378862788433,2013-08-01,1375399488,Charged,c1skt,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,KRW,"5,000.00",0.00,"5,000.00",연동,연동,000-000,KR
1343972330299599,2013-08-02,1375408968,Refund,c1skt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"-10,000.00",부산,부산,612-737,KR
1371875809272021,2013-08-02,1375409063,Refund,c1skt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,USD,21.37,0.00,-21.37,부천시원미구내동366-2,경기도,421-807,KR
1395233899004215,2013-08-02,1375416349,Refund,SHV-E160S,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"-15,000.00",경기,경기,462-811,KR
1365722210303093,2013-08-02,1375417075,Refund,SHV-E160K,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"-9,000.00",정읍시,전북,580-722,KR
1379679886844951,2013-08-02,1375417416,Charged,SHV-E120S,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",전남,전남,534-844,KR
1340491667702603,2013-08-02,1375417769,Charged,SHV-E110S,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",충남,충남,330-996,KR
1350444603946287,2013-08-02,1375419691,Charged,ef33s,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",성남시,경기도,436-820,KR
1364124202114511,2013-08-02,1375421381,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,USD,7.92,0.00,7.92,마산시,경상남도,630-822,KR
1362164982437896,2013-08-02,1375422066,Charged,ef49k,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,USD,4.27,0.00,4.27,용인,경기도,448-550,KR
1342426101837121,2013-08-02,1375422072,Refund,m0skt,TOMO_sam_하루20분동화2,com.uangel.tomokidsday20MStory,inapp,com.uangel.tomokids_day_20m_pack2,KRW,"11,000.00",0.00,"-11,000.00",성남시 분당구,경기도,463-784,KR
1395915359763361,2013-08-02,1375422451,Charged,ef65l,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",경기,경기,430-701,KR
1317198455783724,2013-08-02,1375422597,Charged,c1skt,TOMO_clabbi한글놀이_3종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_3pack,KRW,"4,800.00",0.00,"4,800.00",울산,울산광역시,683-380,KR
1397283199694744,2013-08-02,1375425056,Charged,SHV-E160S,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",경남,경남,637-804,KR
1340885786377864,2013-08-02,1375425058,Charged,SHV-E160S,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",경남,경남,637-804,KR
1388307490168290,2013-08-02,1375425559,Charged,SHV-E120L,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경북,경북,791-758,KR
1344416570361489,2013-08-02,1375426014,Charged,c1skt,TOMO_clabbi한글놀이_가나다라,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_1,KRW,"2,400.00",0.00,"2,400.00",진주시,경상남도,660-712,KR
1390038338274577,2013-08-02,1375426178,Charged,t0lteskt,TOMO_sam_우리아이필수명작1,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack1,KRW,"12,000.00",0.00,"12,000.00",서울,서울,152-093,KR
1381252488385684,2013-08-02,1375426313,Charged,SHV-E160K,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",용인시,경기,446-744,KR
1352196070426539,2013-08-02,1375426357,Charged,t0lteskt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",대구,대구광역시,700-180,KR
1342201259483183,2013-08-02,1375428053,Charged,p4notewifiany,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,USD,4.27,0.00,4.27,해운대구 좌동,부산광역시,612-785,KR
1323435540963396,2013-08-02,1375428661,Charged,t0ltektt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",노원구,서울,139-754,KR
1356977881651302,2013-08-02,1375428735,Charged,SHV-E160S,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",서울,서울,134-858,KR
1312957103211147,2013-08-02,1375429299,Charged,SHV-E160S,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",서울,서울,134-858,KR
1310016209713952,2013-08-02,1375429418,Charged,vu2u,TOMO_efuture_파닉스최강자1_11-20편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics2_pack,KRW,"12,000.00",0.00,"12,000.00",광주,광주,502-773,KR
1363321309223500,2013-08-02,1375429756,Charged,ef65l,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",광주,광주,500-887,KR
1328635400277398,2013-08-02,1375429792,Charged,at1,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",천안시,충남,330-849,KR
1374598804719444,2013-08-02,1375430326,Charged,ef35l,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",충북,충북,361-873,KR
1352864920804048,2013-08-02,1375431481,Charged,ef51k,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,USD,4.44,0.00,4.44,광 역 시,광주광역시,500-060,KR
1363934993953930,2013-08-02,1375431812,Charged,ef51k,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,USD,8.89,0.00,8.89,광 역 시,광주광역시,500-060,KR
1386682184387186,2013-08-02,1375433482,Charged,SHW-M250K,TOMO_KTH_안녕자두야_시즌1-4,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_4,KRW,"8,900.00",0.00,"8,900.00",강서구,서울,157-922,KR
1356776837712814,2013-08-02,1375433586,Charged,ks01lteskt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",강원,강원,220-120,KR
1308822635542338,2013-08-02,1375433962,Charged,maruko,マイ・トーキング・ベイビー,com.uangel.app.mytalkingbaby.play,paidapp,,JPY,143.00,0.00,143.00,,,9010405,JP
1372794503951432,2013-08-02,1375434279,Charged,p4noteltelgt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경남,경남,621-772,KR
1390774795418871,2013-08-02,1375434787,Charged,t0ltelgt,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",대구,대구,705-803,KR
1310123261892995,2013-08-02,1375434977,Charged,t0ltelgt,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",대구,대구,705-803,KR
1390812704211163,2013-08-02,1375435125,Charged,batman_skt,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",전북,전북,561-231,KR
1369479122591167,2013-08-02,1375436549,Charged,SHV-E160K,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",광주시,경기,464-130,KR
1349976667874503,2013-08-02,1375436763,Charged,SHV-E120S,TOMO_olive_코코몽TV시즌1,com.uangel.corona.cocomontv,inapp,com.uangel.tomokids_cocomongtv_season1,KRW,"8,400.00",0.00,"8,400.00",경기,경기,430-823,KR
1350445181047149,2013-08-02,1375437603,Charged,c1ktt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",기장군,부산,619-740,KR
1348238411078245,2013-08-02,1375438329,Charged,c1skt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",인천,인천,407-300,KR
1329065612016476,2013-08-02,1375438864,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",대구,대구,703-802,KR
1324168634954478,2013-08-02,1375438999,Charged,t0lteskt,TOMO_sam_수학왕코코몽_pack1,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_pack1,KRW,"9,900.00",0.00,"9,900.00",대구,대구,703-802,KR
1339257733646896,2013-08-02,1375439428,Charged,t0lteskt,나인맞고S(HD)_100코인,com.uangel.SMatgo.googleHD,inapp,com.uangel.ninematgoshdd.google.item1,KRW,"4,900.00",0.00,"4,900.00",전북,전북,576-701,KR
1321511638698844,2013-08-02,1375439560,Charged,SHV-E160K,TOMO_sam_우리아이필수명작1,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack1,KRW,"12,000.00",0.00,"12,000.00",북구,대구,702-775,KR
1332276184639644,2013-08-02,1375440286,Charged,t0lteskt,나인맞고S(HD)_220코인,com.uangel.SMatgo.googleHD,inapp,com.uangel.ninematgoshdd.google.item2,KRW,"9,900.00",0.00,"9,900.00",전북,전북,576-701,KR
1373051690309965,2013-08-02,1375440850,Charged,SHV-E160K,영어이미지트레이닝,org.uangel.englishimagexjp,paidapp,,KRW,"3,900.00",0.00,"3,900.00",진주시,경남,660-320,KR
1323498374704109,2013-08-02,1375441025,Charged,SHV-E160K,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,KRW,"5,000.00",0.00,"5,000.00",광주시,경기,464-130,KR
1326908455393445,2013-08-02,1375441052,Charged,t0ltelgt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",경북,경북,780-955,KR
1318964335821859,2013-08-02,1375441054,Charged,t0ltelgt,1000별+150별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_1150star,KRW,"20,000.00",0.00,"20,000.00",경북,경북,780-955,KR
1302858230054169,2013-08-02,1375441086,Charged,SHV-E160K,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,KRW,"5,000.00",0.00,"5,000.00",광주시,경기,464-130,KR
1346234979672591,2013-08-02,1375441164,Charged,p4notewifiany,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,USD,21.30,0.00,21.30,포항시,경북,790-861,KR
1366850855548584,2013-08-02,1375441404,Charged,SHV-E160L,TOMO_efuture_리틀파닉스_Pack1,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokids_efuture_littlephonix_package1,KRW,"12,000.00",0.00,"12,000.00",서울,서울,139-764,KR
1321399534361383,2013-08-02,1375442955,Charged,m0skt,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",경기,경기,463-783,KR
1359854573017778,2013-08-02,1375443017,Charged,m0skt,TOMO_sam_olive_수학왕코코몽_모양식별1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_diagram_pack,KRW,"9,900.00",0.00,"9,900.00",경기,경기,463-783,KR
1388344713298012,2013-08-02,1375443019,Charged,m0skt,TOMO_sam_olive_수학왕 코코몽_분류비교1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_division_pack,KRW,"9,900.00",0.00,"9,900.00",경기,경기,463-783,KR
1326652283760137,2013-08-02,1375443463,Charged,m0skt,TOMO_efuture_스마트파닉스_4종Pack_4,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_efuture_smartphonics_4pack4,KRW,"6,000.00",0.00,"6,000.00",경기,경기,463-783,KR
1318077136361182,2013-08-02,1375444047,Charged,vu2sk,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,USD,8.89,0.00,8.89,광주시광산구,광주광역시,506-708,KR
1348488091347927,2013-08-02,1375444391,Charged,t0lteskt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,USD,0.89,0.00,0.89,사천시,경남,664-822,KR
1303373003694257,2013-08-02,1375444712,Charged,geehrc4g,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",경남,경남,621-755,KR
1338107995540970,2013-08-02,1375444773,Charged,geehrc4g,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",경남,경남,621-755,KR
1331863066104126,2013-08-02,1375446241,Charged,SHV-E160L,TOMO_efuture_파닉스최강자1_1-10편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics1_pack,KRW,"9,900.00",0.00,"9,900.00",서울동작구신대방,서울특별시,135-125,KR
1350615983586546,2013-08-02,1375446698,Charged,t0lteskt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,USD,0.89,0.00,0.89,사천시,경남,664-822,KR
1397363994835688,2013-08-02,1375447571,Charged,p4noteltelgt,TOMO_olive_Hello_코코몽,com.uangel.corona.cocomontv,inapp,com.uangel.tomokids_cocomongtv_hello,KRW,"9,600.00",0.00,"9,600.00",광역시,대전광역시,302-852,KR
1368800465328733,2013-08-02,1375449453,Charged,SHV-E160K,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",시흥시,경기,429-450,KR
1395558639691586,2013-08-02,1375449457,Charged,SHV-E160K,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",시흥시,경기,429-450,KR
1330625919679731,2013-08-02,1375453958,Charged,geehrc,리틀 파닉스 2편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokids_efuture_littlephonics2,KRW,"1,200.00",0.00,"1,200.00",경기,경기,445-796,KR
1352947758293242,2013-08-02,1375455725,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,USD,7.92,0.00,7.92,양산시,경남,626-772,KR
1356351329881855,2013-08-02,1375455901,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,USD,21.36,0.00,21.36,양산시,경남,626-772,KR
1352577310567054,2013-08-02,1375456748,Charged,SHV-E160L,TOMO_clabbi한글놀이_3종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_3pack,KRW,"4,800.00",0.00,"4,800.00",경남,경남,627-804,KR
1300027394519717,2013-08-02,1375456918,Charged,ef49k,TOMO_sam_수학왕코코몽_full_pack,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_fullpack,KRW,"14,000.00",0.00,"14,000.00",오산시,경기,447-140,KR
1357653136097040,2013-08-02,1375457761,Charged,t0lteskt,TOMO_KTH_빼꼼_시즌1-1,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_pack1_1,KRW,"6,000.00",0.00,"6,000.00",인천,인천,404-761,KR
1322324874420950,2013-08-02,1375458729,Charged,t0ltelgt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",충남,충남,312-705,KR
1371000173410015,2013-08-02,1375459467,Charged,c1ktt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",남구,대구,705-817,KR
1366421819687013,2013-08-02,1375460087,Charged,geefhd,TOMO_sam_olive_수학왕코코몽1단계_선긋기1편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_line1,KRW,"2,400.00",0.00,"2,400.00",울산,울산광역시,680-803,KR
1361855740708625,2013-08-02,1375460531,Charged,geefhd4g,TOMO_clabbi한글놀이_마바사아자,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_2,KRW,"2,400.00",0.00,"2,400.00",서울,서울,133-815,KR
1322872739407966,2013-08-02,1375460595,Charged,ef51l,TOMO_clabbi한글놀이_마바사아자,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_2,KRW,"2,400.00",0.00,"2,400.00",경북,경북,790-902,KR
1392542775099883,2013-08-02,1375460614,Charged,d1lsk,영어유치원-리틀파닉스5(MN) by ToMoKiDS2,com.uangel.corona.littlephonicsMNN,paidapp,,KRW,"2,400.00",0.00,"2,400.00",경기,경기,463-003,KR
1325119628604389,2013-08-02,1375460684,Charged,geehrc,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",아산시,충남,336-855,KR
1385651568493922,2013-08-02,1375460843,Charged,t0ltektt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",송파구,서울,138-793,KR
1381738086456474,2013-08-02,1375460984,Charged,SHW-M305W,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,USD,21.34,0.00,21.34,의령군,경상남도,636-803,KR
1352706173392747,2013-08-02,1375461563,Charged,SHW-M340S,명작동화_여자아이용 by ToMoKiDS,com.uangel.corona.tomokidsSensation,paidapp,,KRW,"9,900.00",0.00,"9,900.00",경기,경기,421-170,KR
1344243919721001,2013-08-02,1375462608,Charged,SHV-E160K,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",중구,대전,301-070,KR
1386285005997516,2013-08-02,1375462879,Charged,c1skt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,462-850,KR
1368440982466397,2013-08-02,1375462892,Charged,c1skt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",청주시흥덕구,충청북도,361-797,KR
1321489564005471,2013-08-02,1375463020,Charged,ef46l,TOMO_sam_꿈_5빨간모자,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_sam_redriding,KRW,"2,400.00",0.00,"2,400.00",서울,서울,153-801,KR
1319777639376024,2013-08-02,1375463496,Charged,geefhd4g,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",경기,경기,410-835,KR
1357026274433676,2013-08-02,1375463720,Charged,SHW-M340S,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",창원시,경상남도,645-510,KR
1392622074014834,2013-08-02,1375463779,Charged,SHW-M340S,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",창원시,경상남도,645-510,KR
1313635603564955,2013-08-02,1375463855,Charged,ef34k,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",포항시,경북,790-855,KR
1398808044395104,2013-08-02,1375464110,Charged,t0ltektt,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",남구,부산,608-091,KR
1389585886788508,2013-08-02,1375465230,Charged,t0lteskt,TOMO_safari_어린이동요116_1,com.uangel.corona.bestSong,inapp,com.uangel.tomokids_childmusic_pack1,KRW,"4,800.00",0.00,"4,800.00",대전,대전,302-243,KR
1309170813974717,2013-08-02,1375465638,Charged,at1,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",서귀포시,제주,699-935,KR
1365234911244239,2013-08-02,1375465803,Charged,jalteskt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",서울,서울,139-801,KR
